Date,eq_port,eq_bh
2007-03-27,1.2184664071952176,1.1985081012768901
2007-03-28,1.2139025556312681,1.19401900495046
2007-03-29,1.2122267239580955,1.1923706231610127
2007-03-30,1.211749330778383,1.191901049613477
2007-04-02,1.213422028061521,1.1935463483537512
2007-04-03,1.2200863086926632,1.2001014690189094
2007-04-04,1.2264252678507883,1.2063365969303668
2007-04-05,1.2277611970527218,1.207650643802562
2007-04-09,1.2237880175660456,1.203742544429047
2007-04-10,1.229443617202862,1.2093055061506641
2007-04-11,1.224281890306576,1.2042283276045456
2007-04-12,1.227626994887008,1.2075186398491766
2007-04-13,1.2324960203581123,1.2123079113777
2007-04-16,1.242394847510307,1.22204459715335
2007-04-17,1.243732092807355,1.2233599385632095
2007-04-18,1.2462715845640011,1.2258578338071764
2007-04-19,1.2426561584106144,1.2223016278183902
2007-04-20,1.2517849417696671,1.2312808830083721
2007-04-23,1.2501206028417042,1.2296438057146075
2007-04-24,1.2504677750402708,1.2299852912820908
2007-04-25,1.2570587959549513,1.2364683522144915
2007-04-26,1.2519509139525893,1.2314441365906164
2007-04-27,1.2548932338136551,1.2343382616721217
2007-04-30,1.2491864493721119,1.228724953545577
2007-05-01,1.2479799143433308,1.227538181388438
2007-05-02,1.252787399110793,1.232266920241265
2007-05-03,1.2587229623809675,1.2381052598318665
2007-05-04,1.2646334539297381,1.2439189383722837
2007-05-07,1.2657303430798643,1.2449978606346177
2007-05-08,1.263461725764844,1.242766402947567
2007-05-09,1.2616483050192826,1.2409826857751076
2007-05-10,1.2479104469764697,1.2274698518871354
2007-05-11,1.255500344636779,1.2349354281065754
2007-05-14,1.2509456775449832,1.2304553658119552
2007-05-15,1.2496261974084164,1.2291574985717828
2007-05-16,1.2500870707937164,1.2296108229167817
2007-05-17,1.2440396573937753,1.2236624652855823
2007-05-18,1.2493426997561554,1.228878644570621
2007-05-21,1.2527350225074443,1.2322154015592068
2007-05-22,1.2487979637037783,1.2283428312170674
2007-05-23,1.2480082299790156,1.2275660332180498
2007-05-24,1.23714864072466,1.2168843224864059
2007-05-25,1.2404764740835086,1.2201576464095991
2007-05-29,1.2444910485014735,1.2241064626713338
2007-05-30,1.248426828806484,1.2279777754564432
2007-05-31,1.2528347199892471,1.2323134660104809
2007-06-01,1.2571418004420536,1.2365499970999365
2007-06-04,1.2599155476118338,1.2392783106867902
2007-06-05,1.2557855949162324,1.2352160060271464
2007-06-06,1.2489882465212532,1.2285299972291388
2007-06-07,1.227410583260199,1.2073057730139405
2007-06-08,1.2299340321529972,1.2097878881738806
2007-06-11,1.231193193713996,1.2110264248481473
2007-06-12,1.2185867175040017,1.1986264409199798
2007-06-13,1.2320575572603931,1.211876630242968
2007-06-14,1.2355140148223684,1.2152764715231907
2007-06-15,1.2433392051161958,1.2229734863163797
2007-06-18,1.242788058091177,1.2224313670010019
2007-06-19,1.248833315793823,1.2283776042449204
2007-06-20,1.2352643983879015,1.2150309437703093
2007-06-21,1.2374963893781905,1.2172263750666026
2007-06-22,1.2346327152987233,1.2144096075600135
2007-06-25,1.2317808296754775,1.2116044354164144
2007-06-26,1.2229538282220767,1.2029220189875232
2007-06-27,1.2324393653290373,1.2122521843499183
2007-06-28,1.2349528757194463,1.2147245237987205
2007-06-29,1.2387113642092398,1.218421448783253
2007-07-02,1.2494523036683416,1.2289864531863621
2007-07-03,1.2490563355234545,1.2285969709431979
2007-07-05,1.2458485840309286,1.2254417619624882
2007-07-06,1.2500148157485473,1.2295397513989443
2007-07-09,1.2534960752519095,1.2329639883682926
2007-07-10,1.252720300433271,1.232200920630508
2007-07-11,1.2529269428927179,1.2324041783159498
2007-07-12,1.2642854262118612,1.2435766112987745
2007-07-13,1.268208035578247,1.2474349688833548
2007-07-16,1.2697884575590344,1.2489895037775665
2007-07-17,1.2709340599348904,1.2501163413499423
2007-07-18,1.2752806115212059,1.254391697041371
2007-07-19,1.279162427891608,1.2582099298134222
2007-07-20,1.2797184863960767,1.258756880158917
2007-07-23,1.2796821080789527,1.2587210977134375
2007-07-24,1.2704974316816091,1.249686865005158
2007-07-25,1.2694417237194362,1.2486484493887937
2007-07-26,1.2558456879085247,1.2352751147047973
2007-07-27,1.2429820335073352,1.2226221651275164
2007-07-30,1.2521904586655277,1.2316797575953302
2007-07-31,1.2443496846872175,1.2239674143761872
2007-08-01,1.2481770762724853,1.22773211383332
2007-08-02,1.2540360335658252,1.2334951022420582
2007-08-03,1.245786481540063,1.2253806767015623
2007-08-06,1.251459138026439,1.2309604158839764
2007-08-07,1.2564764407718039,1.2358955359261614
2007-08-08,1.2617545955767786,1.2410872353084343
2007-08-09,1.2392592823374118,1.2189603920906524
2007-08-10,1.239454722920392,1.2191526313847658
2007-08-13,1.2420239846352283,1.2216798089592547
2007-08-14,1.2328630935939544,1.2126689720063057
2007-08-15,1.22080917534163,1.2008124952152917
2007-08-16,1.2164713667978262,1.1965457393565855
2007-08-17,1.2280451634911225,1.207929958911212
2007-08-20,1.2299538328475723,1.209807364535902
2007-08-21,1.2349621247845863,1.2147336213654916
2007-08-22,1.243800881976347,1.2234276009754255
2007-08-23,1.2432210815251277,1.2228572975728802
2007-08-24,1.2566791086264226,1.2360948841102346
2007-08-27,1.252597910744539,1.2320805356674156
2007-08-28,1.2368402342023113,1.2165809676188932
2007-08-29,1.2530978586932044,1.2325722945400064
2007-08-30,1.2546089335916075,1.2340586182471498
2007-08-31,1.2647833736598355,1.2440664024385886
2007-09-04,1.2776390379070188,1.256711492739446
2007-09-05,1.2746884550367017,1.253809239995602
2007-09-06,1.2803719840560561,1.2593996736204556
2007-09-07,1.2768847156177519,1.2559695261416624
2007-09-10,1.2795053066981945,1.2585471923140719
2007-09-11,1.2918672750068194,1.2707066733454118
2007-09-12,1.2911807060364642,1.2700313502768423
2007-09-13,1.2903044674064403,1.2691694643105704
2007-09-14,1.2904955822437447,1.269357448714105
2007-09-17,1.2920326436635243,1.2708693332871124
2007-09-18,1.3104700240372429,1.2890047120006636
2007-09-19,1.3088846374677747,1.2874452938370253
2007-09-20,1.305284171959456,1.2839038034400752
2007-09-21,1.3094498525418885,1.288001250768861
2007-09-24,1.3108977341659644,1.2894254162984953
2007-09-25,1.3123290619239172,1.290833299111972
2007-09-26,1.3143667674228956,1.2928376272855846
2007-09-27,1.3233447812860706,1.3016685825625218
2007-09-28,1.3254809261778513,1.3037697377057265
2007-10-01,1.3365657544817122,1.3146729981033782
2007-10-02,1.3301136605728683,1.3083265885722783
2007-10-03,1.3239993190999009,1.3023123991403407
2007-10-04,1.3309113374247576,1.3091111995911338
2007-10-05,1.3403480163954338,1.3183933071065463
2007-10-08,1.3363132503518116,1.3144246299551021
2007-10-09,1.342962009817014,1.3209644836888044
2007-10-10,1.3445460486863314,1.322522576227428
2007-10-11,1.3396631337097415,1.3177196427015374
2007-10-12,1.3483881620681566,1.3263017563401907
2007-10-15,1.3454155419285472,1.3233778272943817
2007-10-16,1.3410824197668039,1.3191156810554663
2007-10-17,1.3472164524450112,1.3251492391535116
2007-10-18,1.3559768103371683,1.3337661036331847
2007-10-19,1.3422761001022336,1.3202898090772976
2007-10-22,1.3433123642562343,1.3213090993722936
2007-10-23,1.3553421054224115,1.333141795094382
2007-10-24,1.355864235811395,1.3336553730620833
2007-10-25,1.3531577523800415,1.3309932214432172
2007-10-26,1.3692309207350062,1.3468031135935932
2007-10-29,1.3748731820403304,1.3523529554636848
2007-10-30,1.369499250402268,1.3470670480591864
2007-10-31,1.3803353874705582,1.3577256907482267
2007-11-01,1.3671443499654852,1.344750720555598
2007-11-02,1.3795040588744245,1.3569079791958967
2007-11-05,1.3740565990482445,1.351549747984512
2007-11-06,1.3880226007052654,1.3652869885268393
2007-11-07,1.3740441623982977,1.351537515045117
2007-11-08,1.3611148876118726,1.338820019935149
2007-11-09,1.3476424460697574,1.3255682550634587
2007-11-12,1.3209459391194613,1.299309033088373
2007-11-13,1.346761814307082,1.3247020479234215
2007-11-14,1.346714586179501,1.3246555933858322
2007-11-15,1.3333321927566144,1.311492401658024
2007-11-16,1.336490874735075,1.3145993448763083
2007-11-19,1.3278558905854092,1.306105800535111
2007-11-20,1.3403460027586946,1.31839132645289
2007-11-21,1.3309038894064982,1.309103873570351
2007-11-23,1.3490489843756277,1.3269517544725415
2007-11-26,1.3425455585438946,1.3205548538281262
2007-11-27,1.3448624473622957,1.322833792338219
2007-11-28,1.3612409577854512,1.3389440250972702
2007-11-29,1.3601174352902834,1.3378389057402869
2007-11-30,1.3550444900702079,1.3328490546391885
2007-12-03,1.3567589146140953,1.334535397153634
2007-12-04,1.3570370239109022,1.3348089510598355
2007-12-05,1.3613645577410542,1.339065600503234
2007-12-06,1.3712326610713923,1.3487720657088462
2007-12-07,1.3639529826496128,1.341611627381066
2007-12-10,1.3718866560931025,1.3494153483854023
2007-12-11,1.3561677510292363,1.3339539167439574
2007-12-12,1.366041276317676,1.3436657150967708
2007-12-13,1.3512230422588019,1.3290902015977497
